sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
172031	ML5961	5961_S222_L001_R1_001.fastq.gz	e6e28c4fea7ae595e76714885c665c37d3cc819ae9252d8afb5ede277c74d65b	5961_S222_L001_R2_001.fastq.gz	430da79cb8177f5c0006bd43771c5948250134af0d318bfb2fca6f52c37680ea	899	20231006T210441_mleray	1.418271760867277	1.0679577588324036	0.03848717678840824	1.0679577588324036	0.03848717678840824	0.0	0.0	0.0	0.0	1.0	0.0007718485773427359	0	0	0	0.004350419254113602	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172030	ML5960	5960_S210_L001_R1_001.fastq.gz	0ec4ab6ac6dfa2622cd24aa857d7c6cea7d74f9af3231b570d51ff57b6c6f325	5960_S210_L001_R2_001.fastq.gz	c0378c8a56e193ad8452649ad96f56bac4869dc0ac71617b0b5fd9630224f4e9	899	20231006T210441_mleray	1.4176198309169503	1.0657587697486706	0.03802455912168624	1.0657587697486706	0.03802455912168624	0.0	0.0	0.0	0.0	1.0	0.0008415898397153896	0	0	0	0.009640029073103552	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172128	ML6058	6058_S307_L001_R1_001.fastq.gz	5d0803d88c41f745c1c314d6042531b1badc7255246384cebdab113c30b89726	6058_S307_L001_R2_001.fastq.gz	ed95da918742a16849634c54dc0b81e4bb9f024f19a9f89959b5bf681540de46	899	20231006T210441_mleray	1.3745420228711003	1.067669590318641	0.035083823692683466	1.067669590318641	0.035083823692683466	0.0	0.0	0.0	0.0	1.0	0.0009159542577994893	0	0	0.0008326856889086265	0.0045797712889974465	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171966	ML5896	5903_S141_L001_R1_001.fastq.gz	63c05f22a4ed826fbef92f1b0733c39b561d63b16be8cb66194fad2882b4bc00	5903_S141_L001_R2_001.fastq.gz	4aa7add5918652f8254eb83363df3e0f30d0abbab2bfa8f3ed8ac4443999511f	899	20231006T210441_mleray	1.4063759754428788	1.0743000850623174	0.03890676430341359	1.0743000850623174	0.03890676430341359	0.0	0.0	0.0	0.0	1.0	0.0010725248714819335	0	0	0	0.012648396760235216	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172115	ML6045	6045_S341_L001_R1_001.fastq.gz	5b638cde311a751c5f83538462a97237f6e376acd9a3519ec25e622943357ef8	6045_S341_L001_R2_001.fastq.gz	06f5936edcbbc36650056e9731796b35f4267145b69a0b24d3c7cec9146154c4	899	20231006T210441_mleray	1.456714083198905	1.0524026005768197	0.040377376936989784	1.0524026005768197	0.040377376936989784	0.0	0.0	0.0	0.0	1.0	0.0010754265043750307	0	0	0.0002932981375568265	0.006012611819914943	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172076	ML6006	6006_S348_L001_R1_001.fastq.gz	f35b2f76446c3d64f24dfe767435a9ad0a8a613f2ad61087aac8d545fc0afec1	6006_S348_L001_R2_001.fastq.gz	953e046efb6719f7f904a7a6733c186742166fd9d950f57d28fafcafc1a446e2	899	20231006T210441_mleray	1.471042471042471	1.0479867622724766	0.041735613164184594	1.0479867622724766	0.041735613164184594	0.0	0.0	0.0	0.0	1.0	0.0011491082919654347	0	0	0.0007354293068578783	0.009468652325795184	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172072	ML6002	6002_S300_L001_R1_001.fastq.gz	01f2707be2aff7f4a59fba6e5c9b01b1c9a6d2b983a613e944014b0cda67152e	6002_S300_L001_R2_001.fastq.gz	cf5af55d8e31b10d25cdd06f06e9047a406206a48a4a0f33e483a76e8910fd36	899	20231006T210441_mleray	1.3723801125958082	1.0575188224920302	0.03639015125822424	1.0575188224920302	0.03639015125822424	0.0	0.0	0.0	0.0	1.0	0.0007122024011395238	0	0	0	0.010106491216170386	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171964	ML5894	5894_S117_L001_R1_001.fastq.gz	cd3a2c5ce646a280ab795aec62f91cbcd791cda69159871ab72dd5bd54c038cc	5894_S117_L001_R2_001.fastq.gz	82db79f52bf6f35facab485434fc8df2973a1e79d5e1f3aa7fa352230634ede3	899	20231006T210441_mleray	1.400679785330948	1.0606440071556351	0.03785330948121646	1.0606440071556351	0.03785330948121646	0.0	0.0	0.0	0.0	1.0	0.001073345259391771	0	0	0.00039355992844364936	0.009552772808586761	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
171924	ML5854	5854_S112_L001_R1_001.fastq.gz	1b5dc6744b767fc183323d70f95defeae04a2e0984cc9c13acec3a2dbd53f5b1	5854_S112_L001_R2_001.fastq.gz	d5d3f6991a3a93e1680e5bd9996f0c70b160654ccac8f51e5c94581033ae141e	899	20231006T210441_mleray	1.5489379425239485	1.0518950437317784	0.040608079966680546	1.0518950437317784	0.040608079966680546	0.0	0.0	0.0	0.0	1.0	0.0008329862557267805	0	0	0	0.0077051228654727195	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172096	ML6026	6026_S303_L001_R1_001.fastq.gz	aad352bdce910d0a39a4a399cd1f10c3158b6725324e5acca8ddb7ba0c7ff98f	6026_S303_L001_R2_001.fastq.gz	c3099ad46a77f3bbac67e4e22043888c43a8e860e2b7eb33075115454775073a	899	20231006T210441_mleray	1.6462807261821881	1.0706367482461308	0.0464842285653082	1.0706367482461308	0.0464842285653082	0.0	0.0	0.0	0.0	1.0	0.0012317249504632357	0	0	0.00032131955229475716	0.01328120816151663	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172095	ML6025	6025_S291_L001_R1_001.fastq.gz	3a6791f5b0f016e3cefae358e9a5613485093346991af7a5e96f10ae3d4155f6	6025_S291_L001_R2_001.fastq.gz	d5ce48006bf3ab5c59aedbe51bfd16c2da4532bd4c2a0683bbe92577e5b0fc6c	899	20231006T210441_mleray	1.4907177904800446	1.0712732055238	0.042339015630532655	1.0712732055238	0.042339015630532655	0.0	0.0	0.0	0.0	1.0	0.0011128534574333553	0	0	0	0.0053113460468410135	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172032	ML5962	5962_S234_L001_R1_001.fastq.gz	8879782cfb14d2edc0c7340bd2135b0bb7819b4bb50a3f0a4c4e5ef37cdf1aad	5962_S234_L001_R2_001.fastq.gz	38cbecd1e96f55b57d17a2d72c7d53d6c7fb878f7b303a7e446688057f0364ec	899	20231006T210441_mleray	1.323270312394118	1.0607508301145219	0.03344175645456394	1.0607508301145219	0.03344175645456394	0.0	0.0	0.0	0.0	1.0	0.000779291183844955	0	0	0	0.010198549840753541	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172104	ML6034	6034_S304_L001_R1_001.fastq.gz	e624d71f8df1347935e4611af17cc2bbd0dd382b21adad14c62266c1eef07d83	6034_S304_L001_R2_001.fastq.gz	d6d94d0bc11659b34302cf40a4b325e4b3bee715d5284429cf329c5fc4ba161d	899	20231006T210441_mleray	1.4947633012149142	1.0623690825303729	0.04398826979472141	1.0623690825303729	0.04398826979472141	0.0	0.0	0.0	0.0	1.0	0.0012568077084206116	0	0	0	0.005969836614997905	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171923	ML5853	5853_S100_L001_R1_001.fastq.gz	83fdf53c0b6313363bbd9ff37265f5abc2e3772136aeb8babf66612da819b860	5853_S100_L001_R2_001.fastq.gz	19b009df63be733cf332dd5ce5aec06440fe0b8ad2a25d2e2a5b721894a22f75	899	20231006T210441_mleray	1.443520782396088	1.0597799511002446	0.0389160554197229	1.0597799511002446	0.0389160554197229	0.0	0.0	0.0	0.0	1.0	0.0009372453137734311	0	0	0.00016299918500407498	0.010105949470252649	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172091	ML6021	6021_S338_L001_R1_001.fastq.gz	83c173b51a3ceabefa98060d3c3cceb66fbca392d1c392d16f6bd5135a6c067c	6021_S338_L001_R2_001.fastq.gz	46723472efa617d864e8d4e5fca8a9a655d971e1f3cf50e36b03c2d730a75c9b	899	20231006T210441_mleray	1.4824134411556882	1.0632409515584518	0.04227840150741933	1.0632409515584518	0.04227840150741933	0.0	0.0	0.0	0.0	1.0	0.0012954384862997566	0	0	0.0007066028107089582	0.00510324252178692	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172105	ML6035	6035_S316_L001_R1_001.fastq.gz	e31da5533c00fe502c3e3cbbe91919dad8a5901c3e7e8ee588d098dcbb89a986	6035_S316_L001_R2_001.fastq.gz	60db5fae0841a67ab9db181aa4b9668427bd7fad8099d8e247eaf9a465492674	899	20231006T210441_mleray	1.4671868747499	1.0574896625316794	0.04081632653061224	1.0574896625316794	0.04081632653061224	0.0	0.0	0.0	0.0	1.0	0.0017340269441109778	0	0	0.0002667733760170735	0.0056022408963585435	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171902	ML5832	5839_S133_L001_R1_001.fastq.gz	a432cc92ea652ef0b49138294d72c291c9e6fe448c616b2b7651de08b246c63b	5839_S133_L001_R2_001.fastq.gz	ee9f7668da2578327b0ed27a9e1c1252237240ceb3a760c8c0c0b3671ce14ffb	899	20231006T210441_mleray	1.3998646820027063	1.0548037889039241	0.03560152071654101	1.0548037889039241	0.03560152071654101	0.0	0.0	0.0	0.0	1.0	0.0007732456988208003	0	0	0.00028996713705780014	0.006604807010761003	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172113	ML6043	6043_S317_L001_R1_001.fastq.gz	530cb83275d921858470490a75c2f4367d291bcf7f7b132123bc25577fe01399	6043_S317_L001_R2_001.fastq.gz	f0917e4bcf5b8dba41cea2b81d41e2db8f72140f6a10354fd19b5ce3d43a400c	899	20231006T210441_mleray	1.4407397893655278	1.0623169791934242	0.040277421012072954	1.0623169791934242	0.040277421012072954	0.0	0.0	0.0	0.0	1.0	0.0012843565373747753	0	0	0.00025687130747495504	0.004829180580529155	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171943	ML5873	5873_S150_L001_R1_001.fastq.gz	e79c9b25356dbf9511226c74fb2e3396f66abca3164746cbd79e71613c85fe39	5873_S150_L001_R2_001.fastq.gz	85878b15b78494930beeeb29b4850746c7499373596e682bb7d1ff8204803cee	899	20231006T210441_mleray	1.6653174265019173	1.041968470387729	0.031529612270984234	1.041968470387729	0.031529612270984234	0.0	0.0	0.0	0.0	1.0	0.004686834256497656	0	0	0	0.011077971878994461	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172074	ML6004	6004_S324_L001_R1_001.fastq.gz	0403dfd92e0b6dc806f555908a9d3bf071d0ecfc548119f7271f99c789d9481e	6004_S324_L001_R2_001.fastq.gz	1aaafb4ce6d75a67268b1cda71603d57de08b5531e2d1c902aaf78581baa1086	899	20231006T210441_mleray	1.452078896194092	1.0566719140661172	0.04037410871376979	1.0566719140661172	0.04037410871376979	0.0	0.0	0.0	0.0	1.0	0.0010649134179090657	0	0	0	0.010463931845541254	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172107	ML6037	6037_S340_L001_R1_001.fastq.gz	2e32d4e5d83b509562ffc0cc8114543fa0d5d5c3432d9a6425c5abef4b36d272	6037_S340_L001_R2_001.fastq.gz	d3f69435f3f52c449a279c929bd998ffc21d597170d37179ef4652ca868a44d0	899	20231006T210441_mleray	1.4962187979757775	1.064763745948712	0.041849093080115994	1.064763745948712	0.041849093080115994	0.0	0.0	0.0	0.0	1.0	0.0013646443395689998	0	0	0	0.0058565986239836245	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172073	ML6003	6003_S312_L001_R1_001.fastq.gz	4ecb8a55aa16244bad6b12fbe4239cad5356bf357b26c971b1d8cd616be86034	6003_S312_L001_R2_001.fastq.gz	db7ddc52f5ebf9d9779c04eeb1afe80d8fe6ae7473dcd9b8f7dfe81020ba936c	899	20231006T210441_mleray	1.4207319297989565	1.0598387273324332	0.04057357609369869	1.059510344072682	0.04053708906483745	0.0003283832597511585	3.648702886123983e-05	0.0	0.0	1.0	0.0008756886926697559	0	0	0	0.015616448352610647	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172127	ML6057	6057_S295_L001_R1_001.fastq.gz	9672eb0a6bdf45498660f686a2d8ae7acaf703b0e7f41215ce65f10a13001c31	6057_S295_L001_R2_001.fastq.gz	6284d259853778403ea19b1a5656cfc2e06a9d0b53cc32197a8cfbc6854659e0	899	20231006T210441_mleray	1.5159754549301736	1.0597051770348427	0.04168429961912823	1.0597051770348427	0.04168429961912823	0.0	0.0	0.0	0.0	1.0	0.0010227112427704894	0	0	0.00017632952461560164	0.005219353928621808	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171899	ML5829	5829_S97_L001_R1_001.fastq.gz	cd4b9aa9ebb4ab54d1d88a584bc55486d1a3a6ee370507c58072d99ab860593c	5829_S97_L001_R2_001.fastq.gz	b679fda574618bedca8c23dbecc9492f154c490c5ca62ee0da84aaebbcfb8113	899	20231006T210441_mleray	1.3665655544320863	1.065453319851702	0.034512976070104485	1.065453319851702	0.034512976070104485	0.0	0.0	0.0	0.0	1.0	0.0008763060330299966	0	0	0.00037074486012807553	0.010380856083586115	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171934	ML5864	5871_S137_L001_R1_001.fastq.gz	c3e3ec67a33a880d3874c56f160c83d3de089a3bc2022aa6cac6a2404b6a59cc	5871_S137_L001_R2_001.fastq.gz	553e74cf2b344d3081a747dfd93994938dada72c3e5386ce9ae13d70541a9d46	899	20231006T210441_mleray	1.505422105823137	1.0638376232761795	0.04018496542128739	1.0638376232761795	0.04018496542128739	0.0	0.0	0.0	0.0	1.0	0.0012276466014649915	0	0	0.0003682939804394975	0.01780087572124238	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171915	ML5845	5845_S99_L001_R1_001.fastq.gz	d318ec8b2eeb5d2eaf88a35ea3db1f3cfa80a3aa631c173bbcac1fcc12305348	5845_S99_L001_R2_001.fastq.gz	dd9bafc39ba1e15f66d36c1bdfe5ecbb5dc4730f3c75ff3cc05f0c769c1650af	899	20231006T210441_mleray	1.4010734929810074	1.050990916597853	0.036374896779521056	1.050990916597853	0.036374896779521056	0.0	0.0	0.0	0.0	1.0	0.0010734929810074319	0	0	0	0.01143682906688687	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172023	ML5953	5953_S221_L001_R1_001.fastq.gz	f073b3bb3fdb4c866328664dff6f8269763b5d361b94148c8464b929e091e441	5953_S221_L001_R2_001.fastq.gz	33aa2cfbe0dca45fe440b215d20b73ea46526d9a8559930fcaf1d83e4bb23e10	899	20231006T210441_mleray	1.507211099616625	1.0764924237814155	0.04162356234406377	1.0764924237814155	0.04162356234406377	0.0	0.0	0.0	0.0	1.0	0.0013996227103998053	0	0	0	0.009310533682224792	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172106	ML6036	6036_S328_L001_R1_001.fastq.gz	0c5ada74e84d9ce4fe9c91497870d1d62157a47d3bd3aa2073be13b772c66599	6036_S328_L001_R2_001.fastq.gz	06082d1c32f12d08c69d9bdc63b71fb3a0cac88429568a0df254dadab1e8c726	899	20231006T210441_mleray	1.4315187351372196	1.0512886432289994	0.037984446301176165	1.0512886432289994	0.037984446301176165	0.0	0.0	0.0	0.0	1.0	0.001671058551320779	0	0	0.0002570859309724275	0.010669066135355742	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
171952	ML5882	5882_S163_L001_R1_001.fastq.gz	975fdab5a6fcb6c3f307ef07869f1221fbab479c6ebaa4e5dcb6bc4986a68247	5882_S163_L001_R2_001.fastq.gz	4b62349223668241b7b934eb399eb9cc61cbbb00b357f9e3a2d973745d101e8c	899	20231006T210441_mleray	1.456911911694407	1.058406848898353	0.04015470861761766	1.058406848898353	0.04015470861761766	0.0	0.0	0.0	0.0	1.0	0.00121680935204902	0	0	0.0012602668289079136	0.011820433705619051	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.57446600	-79.01645400	2022	NoData
172114	ML6044	6044_S329_L001_R1_001.fastq.gz	2a0d861efd9a05253c2eac179c11c3b8a3305917862784016ac6045117c6b7ba	6044_S329_L001_R2_001.fastq.gz	cd5d86214d0e589b6d796ffd6a2b3842495f1792eb148531848d44690f9cf315	899	20231006T210441_mleray	1.4633680734702301	1.0553090496336808	0.040449901970900835	1.0553090496336808	0.040449901970900835	0.0	0.0	0.0	0.0	1.0	0.001289856567949644	0	0	0	0.009544938602827365	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172024	ML5954	5954_S233_L001_R1_001.fastq.gz	a88429e6464aaccef5aecd041ea68861bc21664ea1924f55ef2a66b577dc6def	5954_S233_L001_R2_001.fastq.gz	d497457073d84b27febcdf0d8b8ab6fad639c2afbda83534bec34f696fa8a814	899	20231006T210441_mleray	1.3788650075414781	1.0599547511312217	0.036670437405731525	1.0599547511312217	0.036670437405731525	0.0	0.0	0.0	0.0	1.0	0.0012726244343891403	0	0	0.0005656108597285068	0.009898190045248868	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	7.69594000	-81.63292000	2022	NoData
172103	ML6033	6033_S292_L001_R1_001.fastq.gz	180cadf032258844813fda0fcbaea54e9d4b337b30fe8f1fac4ae46494fe06c1	6033_S292_L001_R2_001.fastq.gz	5779437102081bff031b94e4418eee37c8f2f0e3ac6c80d397bac18aac4ad65e	899	20231006T210441_mleray	1.6581537642990156	1.0300611864857674	0.036179835062516624	1.0300611864857674	0.036179835062516624	0.0	0.0	0.0	0.0	1.0	0.006650704974727321	0	0	0	0.0223463687150838	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172118	ML6048	6048_S282_L001_R1_001.fastq.gz	8c16b579fd6eb9fd8b5f98205cb27ee51ac0545a19658b8b5afed061e44219aa	6048_S282_L001_R2_001.fastq.gz	372e3cdc7696915fb4034aadded8b4697e3382a31ea25df48000a920525505b4	899	20231006T210441_mleray	1.5078638833285674	1.0526165284529596	0.04394242684205509	1.0526165284529596	0.04394242684205509	0.0	0.0	0.0	0.0	1.0	0.0016680964636354972	0	0	0.0012868172719473837	0.006672385854541989	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172070	ML6000	6000_S276_L001_R1_001.fastq.gz	495388a72cdc484e5564e00edfa90b34ba1df4850d61012e8a6d3d9c73b13b3d	6000_S276_L001_R2_001.fastq.gz	a761d51752461971860f7db57a652bdaf18864971d9ad0a8594a8bc5de9e0e8b	899	20231006T210441_mleray	1.479139422062856	1.0564859734233285	0.04256485973423328	1.0564859734233285	0.04256485973423328	0.0	0.0	0.0	0.0	1.0	0.0009702594389369331	0.00037966673697532166	0	0	0.005695001054629825	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172075	ML6005	6005_S336_L001_R1_001.fastq.gz	58e65a9dbbb02f415eb455201b35d3d3b6ba6284e410127b3773a4bdb2c6038f	6005_S336_L001_R2_001.fastq.gz	48cbe53029ec9f333610cb01c1d60dde87be7f896936c457ed0a89f0cba08ba1	899	20231006T210441_mleray	1.4705593986600578	1.0534887521106815	0.04003486028650798	1.0534887521106815	0.04003486028650798	0.0	0.0	0.0	0.0	1.0	0.0014706683370553952	0	0	0.00021787679067487335	0.014161991393866768	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171914	ML5844	5844_S87_L001_R1_001.fastq.gz	d8cf2e32efbb348d7df82cf190d73d04f29af48228a39c77c0eed7b48b159a65	5844_S87_L001_R2_001.fastq.gz	191af755489a6365c65a099b045c12d0d59a647df45d6ed964d70661e2e2e263	899	20231006T210441_mleray	1.3238724555412658	1.0520643930994722	0.030378287285467206	1.0520643930994722	0.030378287285467206	0.0	0.0	0.0	0.0	1.0	0.0011973923455585614	0	0	0.0002660871879019025	0.01627566632666637	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172085	ML6015	6015_S361_L001_R1_001.fastq.gz	cfc24fa105c0d5083aaaf143f65f4ee8f99e14d04223720eea2f9f711ef6ef88	6015_S361_L001_R2_001.fastq.gz	00951d72ba3784402a208691f56423444a9c39d648641b234f986cc136c27612	899	20231006T210441_mleray	1.3738375063873276	1.0632600919775166	0.03474706182933061	1.0632600919775166	0.03474706182933061	0.0	0.0	0.0	0.0	1.0	0.0008857094191790155	0	0	0	0.0171010049395333	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171919	ML5849	5849_S147_L001_R1_001.fastq.gz	7842d64d5420d46927577d8fc70620814a92be9d760c7a9b4d4940c2aa5489b8	5849_S147_L001_R2_001.fastq.gz	fb525a11abfcb6c60d078933ef4a0ff97e68572db2c759ac8297e194e4cdde38	899	20231006T210441_mleray	1.3931920314213935	1.0674781501008457	0.036764445702558296	1.0674781501008457	0.036764445702558296	0.0	0.0	0.0	0.0	1.0	0.0013092247266551077	0	0	0.0011323024662963093	0.005696896783553306	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172109	ML6039	6039_S364_L001_R1_001.fastq.gz	2aa2ada772f886d3938b057362240be1877cfb5d296d048e965f96375d5ac14b	6039_S364_L001_R2_001.fastq.gz	badcf9177c689da14ca466d0d06363a953abd1a367ddacab600c9c213d1ccbd4	899	20231006T210441_mleray	1.4415972562469377	1.0565409113179813	0.04198922097011269	1.0565409113179813	0.04198922097011269	0.0	0.0	0.0	0.0	1.0	0.0013228809407153357	0	0	0	0.013816756491915726	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.62800400	-79.05456900	2022	NoData
172097	ML6027	6027_S315_L001_R1_001.fastq.gz	14763af74a2d9828b4d252c3227d8d0b018eafa1c4c49285cc6ea3be3d79096c	6027_S315_L001_R2_001.fastq.gz	df1c7ec4d518a97e7a1a7fcc39b00712a52f9029e6ea35ad0417c36d46f95960	899	20231006T210441_mleray	1.6688505686880863	1.0611667278159234	0.04675297447455317	1.0611667278159234	0.04675297447455317	0.0	0.0	0.0	0.0	1.0	0.0014675821583940458	0	0	0.0006289637821688767	0.010797211593899052	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
172094	ML6024	6024_S279_L001_R1_001.fastq.gz	189cfe90dacf5ab74eab382e3c7880a5a5181839f4289a15227b63ecf73faf1e	6024_S279_L001_R2_001.fastq.gz	74034d1bedd1fcd3da1adf646854b0b11010eff250a3de127eda9d646cb0940e	899	20231006T210441_mleray	1.4319946643799724	1.0538802343861655	0.04154161307226907	1.0538802343861655	0.04154161307226907	0.0	0.0	0.0	0.0	1.0	0.0014291839359725598	0	0	0.0007622314325186985	0.014625315611452527	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
171925	ML5855	5855-1_S124_L001_R1_001.fastq.gz	9fa788eae551d6ea83872e7933c1999b2a2eba6d7707a5142c85d22ff21e7c28	5855-1_S124_L001_R2_001.fastq.gz	ea6f70267703a8d3faaa6fe64e22803bf87bc4814a841c85e2ddeab029600b03	899	20231006T210441_mleray	1.4707590516449183	1.0608711633890828	0.03697849659988973	1.0608711633890828	0.03697849659988973	0.0	0.0	0.0	0.0	1.0	0.0008821907737548245	0	0	0	0.015364822642896528	0	0	0	0	0	Coral fragment	Cnidaria	Hexacorallia	Scleractinia	Pocilloporidae	Pocillopora	sp.	8.63245300	-79.02836900	2022	NoData
